rpm,oil_pressure,oil_temperature,cylinder_temperature,exhaust_temperature,manifold_pressure,fuel_flow,fuel_pressure,vibration,load,throttle,ambient_temperature,altitude,fault
2040.4189990818395,3.8025073088504207,77.64737551686538,129.4059557286529,417.96855743771386,55.38160536037624,17.21897455928254,4.14560626782332,2.747847953669357,60.38220638882587,55.95813417461422,2.0346567901915935,3373.7476900590477,normal
1837.9758463280298,3.6699246729905792,91.326589399307,134.60189467451266,409.920916191645,50.58473725189436,14.852529866153082,4.035987962005715,2.6434137663337745,42.194927669285434,47.43146225593064,21.589663604973346,5250.772323126058,normal
1716.148289975808,3.85466781500277,67.76177754472339,113.50273995329052,397.7744324877764,48.73163762326416,15.23580849229295,4.257582880249854,2.3385094617377495,43.693287562722524,41.963139886784326,-0.27569487545854865,5645.116370973829,normal
2253.6516854059323,3.4646134957274226,103.66797873150838,160.6735120467383,433.15769223853766,60.33960441125951,16.53664204078636,4.071577187605554,2.8378643639789622,52.122995836325785,70.21287180651244,29.098340163939344,6178.290612872958,normal
1589.5549554310942,3.9754303778626454,85.12662960196968,132.73224906000675,405.246916002589,44.831801897330834,14.581874641384989,4.120926305164174,2.003586114465755,33.134165189539026,35.05620584818077,24.222038621083332,6100.1914722494685,normal
2237.3059487617447,3.707018590122252,104.32593059293684,151.9261215246702,441.0513200119416,59.663374921423866,17.480996000451288,4.1282424513264555,2.923285923714757,58.38184698794169,61.98943079178743,28.728163095369556,1593.3735056791793,normal
2627.729669109623,3.412503519742106,93.54471004555577,142.90603582672975,445.0789231555529,69.39553557053686,18.447032511226922,3.9286537278482916,2.5479860047547436,67.57679662444531,81.88092739510344,8.832132118034497,1126.4272868557728,normal
1767.8359189842954,3.8017597028583516,91.98345769169084,135.4983728348451,385.5022659101167,48.682448903857086,13.72703826274056,4.081862930204271,2.309166430694794,21.750657966611275,44.340255227603116,27.073161103080174,5524.595623493659,normal
1857.2227265902666,3.6278070280697423,87.15222920062385,135.1107969405309,406.03855205218855,50.34518301065408,15.226440242072723,4.153781974582785,2.2112935484272014,40.45731975139388,47.73614020475693,18.560818626950244,6389.670581048573,normal
1989.7865647489975,3.8104867146034205,85.20814326995928,130.53752789675522,410.71477582099004,53.05485481986419,15.386750292258785,4.086764729609486,2.7296839034550326,47.46152078039242,48.147345211910825,13.565678376811976,1268.9631861990317,normal
2459.1352465255586,3.265076461491248,108.90655775881456,161.66680474388068,448.2100225775142,64.34130884256875,17.623806637009753,4.078962162841755,2.9883760506667536,66.7863530597403,72.27036479961119,26.274927183742978,1392.54474759164,normal
1762.3262491683574,3.8003259821463518,72.57898356543299,122.21284962562659,400.3019134013662,48.45213946524315,15.19660299167285,4.035560473740449,2.574675714716588,44.718861411155714,40.470928899282626,4.705588796940557,3715.04661868769,normal
2486.6401589451016,3.591213093576033,78.59542759265204,134.6425035359479,434.2797442998778,65.17624766121445,18.735046005717667,4.106145644494853,3.069626082466235,70.88362408754449,76.94612653385589,-2.924220533229907,4524.770750641429,normal
1724.1002648238552,3.6762333663754805,85.19151306728894,130.07844297932505,408.6494445243791,48.1202945549355,15.41876794893424,4.162445073434225,2.406580484133887,46.41855732930304,41.35756077550239,14.72805222488753,4573.4971829460965,normal
2348.2737768248508,3.6367932958272284,99.84656001509525,159.2963671357551,446.75966500080204,60.9226880927196,17.659606415496874,3.9596105429300112,3.0128955491016622,60.45405666824666,69.6663019059773,21.61186767092396,5548.434717203285,normal
2194.4543435623036,3.9979167405152443,78.86256332646647,124.9215577146109,406.1559891223934,59.76179415031378,16.428184142704083,3.93037773345879,2.9148334489511454,55.73839853255091,62.530038813227776,2.579068671027534,2710.4273731180647,normal
1954.8448665265078,3.6973355958199017,97.83544993118943,139.94011026932188,426.5646198474936,54.90656861449732,16.237902836486708,4.044462881150513,2.842872549213498,54.4778160503201,51.60402852762026,22.492606766425077,2380.4147550896632,normal
1707.0117738431322,3.680817150416406,96.40791273565867,141.63487714491396,416.1332799093022,46.533307524875084,14.513986917349271,3.9879656870181863,2.497501581798339,41.626390441955124,39.028612311425604,26.83777420648578,3491.3536066762863,normal
2533.6016915679515,3.512436068566865,89.29189728166146,141.34382047450907,435.4694957148189,66.07359972761527,19.173280629133792,3.9859720209987812,3.1417107927777614,74.85634818204282,78.84621910847594,4.854024249915357,4110.296020383448,normal
1625.3685871381065,4.046759504217015,83.32301650174219,133.46738297353494,406.45235755662713,44.58036358330446,15.514396427730698,4.118396181486853,2.5885313512632213,45.96204373357051,34.28693709647972,15.062083461255217,4429.312739169614,normal
1501.368421243168,4.001892426317851,90.27524920000185,136.49268487529812,402.42933163771,43.19142897275976,15.081100175333887,4.035347181582506,2.081153860185893,39.51968088880842,30.986632674564895,23.273649956650047,4779.502651846378,normal
1730.4306963844574,3.6731417969908984,98.63095853989984,142.9000481907673,430.1082882513245,48.68864467898243,15.361737553416404,4.168008370207848,2.718112225758509,48.86645341250001,41.28903277519337,28.19233358689745,2823.587093905572,normal
2174.2781769603544,3.4789137860309682,105.95977347069046,152.15523864149603,455.17380404569974,59.39568965990897,17.643676281882573,4.01917515058818,2.8757772815850586,64.0709392837444,60.488437697217904,27.313408599378107,1340.9655209861394,normal
2353.824343919392,3.5793493321810397,92.66616060231551,137.02752122207207,441.4153866983401,62.333893948232785,18.328973856681912,4.053373025074048,2.3132851162797268,68.916681713675,71.36875940851904,11.050502339409846,4694.438493034244,normal
2295.619484430916,3.4362918107474085,98.45830027089677,152.7284572236017,439.09921224648343,62.71188075302583,18.156085310172088,4.130466940428711,2.9054749007477856,67.81011998747205,70.77297847538334,18.06034151726494,4313.359228915329,normal
1729.1381144489317,3.920549992358388,86.28638908494982,130.38980308724055,406.16909078602396,47.61550999056259,14.453883413782625,4.161341817120439,2.4091572653906894,37.47008887182751,41.796552983449835,17.329848573418683,5289.847400485244,normal
2167.3098579980183,3.572526325677145,90.61472236631919,138.81523290859982,422.8658852082772,58.974433276938896,15.924431974345897,4.079901105032734,2.7265990606784265,51.22310762472974,59.46395452359829,17.68803718589567,1332.1842120116526,normal
2544.475895466387,3.3169224624354556,98.3749843206099,150.8188702257387,449.28661665300706,67.71506855035183,19.178062392095995,4.009495445765884,3.200931983511056,81.73446395088092,77.86074461720723,11.323513640530578,2918.376439066989,normal
2469.815072895263,3.445407649005409,86.57577790804373,143.98237269956164,443.1658614085681,65.38380476990149,19.146722005528847,3.890240998849876,3.13987376625042,77.54382736928956,77.1791169162736,1.9681142078489569,4774.569776487356,normal
2348.1873498532973,3.4456089512791848,97.76728042577234,152.49838771053925,452.2031304407929,63.015567095270086,19.467509464706183,4.036585537599304,3.2821656709526743,82.17469738030822,69.28626914051928,11.128523984453096,2003.6169999705578,normal
2711.775532882908,3.1892491250357207,122.49364247946733,176.98578168386385,476.36542568067324,71.14111641381407,19.306318033381388,3.971868775647705,3.570921820409241,82.0528926609939,83.59717484366277,35.65251631222517,274.5400173453688,normal
1810.1562446099704,3.7818428082012905,67.39133849514111,115.30185374974752,389.34431188690985,50.866215870547016,14.865314760619173,4.069717524677285,2.5614586702131605,42.36155061037679,44.0389387617498,-1.5318531324999685,2399.2678429506022,normal
2180.150448796454,3.5752101342782945,88.90928217149754,133.1014286435575,433.7686383918766,60.07430817094976,17.63255567156134,4.096919083496528,3.0639123533551738,67.62447706434875,60.8936738471089,8.428829558763441,345.0235765191067,normal
1526.64308031469,4.144289286989772,59.223957896433014,108.19455852735797,373.82429229032357,42.39668136826453,13.688949782802428,4.078773798869331,1.9335645320320982,32.414519422831525,31.04674257200236,-3.7309168652051605,4989.609067898514,normal
1804.5588414881786,3.5436222803972464,103.43029337040073,147.1265689858123,431.10961966827955,51.58731266992105,15.9562618590114,4.191753831936196,2.71640048344451,53.92330728102549,43.7853914020528,30.392008118950727,1636.8774951367088,normal
1664.149677787224,4.030798803512801,63.22664313699983,107.04711202276148,373.9688303522215,46.05656780887508,14.185123051802657,4.163457412821359,1.9685332217174807,33.971250978529824,38.32161416110955,-3.0977763234066376,3756.064936800844,normal
2225.8352797800426,3.3724590092659863,114.33802434869075,170.39458984868867,449.66289153865114,59.211411133002855,17.634962421964318,4.126218943304207,2.7082762927293076,65.45631353882227,64.62168706245521,33.07937651490795,4553.914377883827,normal
1850.713492579126,3.6128537217423613,107.30004467899674,151.0727603321163,429.5347014149274,50.00170734120197,15.54119436871793,4.009986532257161,2.63703072277148,44.62665261139393,45.44023448826237,36.74259194850278,3842.4632931944934,normal
1540.2801291763526,3.9263904184213434,93.9686513609978,141.1755966482777,407.0540882891941,42.70302135536164,14.321292710147594,3.9878846491326083,2.27892667008848,35.420326978007346,30.981814739752934,26.639487279896237,5465.785091986178,normal
2524.196951454609,3.4289539493538883,114.27786065688989,165.71194773663828,453.71785113189975,66.95681475878791,18.065111806945144,4.038279986801427,2.7886540021912047,62.10926382275017,79.66982028271669,35.23223401150744,3144.4027362984857,normal
2273.608575648298,3.3409565008417412,101.7579519615357,147.3777365383091,434.54352248770203,61.728651734158944,17.19448643063201,4.011342312352059,2.524121198207619,59.15280014948024,65.20669567268897,22.069539205935815,1281.9620917227371,normal
2684.961655660734,3.2976998264799455,112.95307123079344,170.30813725043902,465.6042009468527,70.4164727520737,18.781866064588,3.9892960338502728,3.0819401709475374,75.16158681593714,86.51046031396635,27.70130859223616,3514.03501866582,normal
2235.6636709311897,3.6455824191290827,76.85597833868806,137.23510272259483,418.849298562655,61.23194132571638,17.31245921207768,4.032250272382637,2.953126692915576,59.017585818845625,67.8164203964487,1.2152868036173359,4359.71502097919,normal
1776.1987749887032,3.7971631963956294,83.9285635696734,137.01552499512033,409.9862236678366,50.04037262526463,16.063799135585718,4.138908427698126,2.468645047770131,48.31963626944783,44.45791929351917,15.029808618243772,3538.6518515510556,normal
2606.0197948780483,3.3693169659512163,122.20834116333347,177.39328816946738,462.7264399650976,69.97783949054686,18.55565704699367,4.043241136632324,3.041655505849631,74.65426181144639,82.6638928983449,37.03497410105919,1689.7645154446602,normal
2118.372798338169,3.7167015438605677,85.32098340368837,143.6347961302787,409.88636043995956,58.133924616587905,16.150862980245584,4.164100070732316,2.945815459642229,47.20190616995676,61.95416992224024,11.80848203022748,5513.043890717089,normal
2046.4387499956633,3.62658744174286,77.29289660413022,130.01627642752683,409.2460084782797,57.07649776142348,17.029922790858404,3.994594761119583,2.6531149281609685,59.53626743879012,54.60333051218944,0.10829216826052224,1223.1627159043,normal
1862.8883832882923,3.989597017431312,91.12492198134831,135.7731430368721,409.0108916179141,51.67213174221074,13.986527109440052,4.1726157906392425,2.1261570167355557,32.19951167722258,44.53876842123686,24.443221718630156,2102.182760534368,normal
1885.994457970558,3.728819206937679,97.25243634935727,149.10907792341985,423.9882977799416,51.469382812679896,15.737175187652607,4.164386195697626,2.6193211077213467,52.8436952343252,48.21249920768891,25.54021687008279,3613.1450798253377,normal
2378.235036269718,3.441020666225513,106.86010356486847,160.72952311217765,455.0853554810214,62.662804591718846,18.393147894069553,4.034958900179073,3.1700592307013644,73.70088260718168,72.71183592723321,24.45988306739322,4795.53503918957,normal
2511.511496771627,3.5607008927202672,93.85333515011091,146.34578683652524,435.98894531236743,66.20151196318038,18.531288268547936,3.9087240669264407,2.5236281319163716,68.62932821781644,76.8374089355221,11.985626211461788,4200.2795226710605,normal
2030.6002019177563,3.6614770406748645,105.44050383159727,156.81175134599152,429.42824898039044,55.54605305728559,15.707050360427132,4.006570293575315,2.429588513455816,44.97449198553796,58.79443621751346,33.67694008688367,6361.118187607102,normal
1852.5794144187985,3.896698002924772,79.02918348626638,134.83055461886195,410.5691393128464,49.4744900748157,15.712209162145184,4.291177113608004,2.1983667798617814,44.78928368942607,45.41915300054958,12.518567412188187,5372.143399904267,normal
1814.5031979101657,3.827795554501066,71.85803116230176,117.2891713797492,385.1288683190343,49.798254279499496,15.050501480612391,4.206144810147053,2.3739687270196703,38.716500539778636,46.29716826066918,2.1331380648189686,5588.707728576575,normal
2513.5534215603757,3.3341249399750814,103.60713390851875,154.44666629801029,458.06174250887915,65.58042997902055,19.273427108073335,4.066774511237118,3.2653905093518376,75.69337538982154,78.22120731139655,19.871634611775132,3476.3786713839627,normal
2481.1575791284167,3.4003344162601783,103.30531311043171,153.61427062453686,454.14244276339565,65.43415707845635,18.38853374372154,3.8995241119004063,2.9310697688387712,69.21823000710249,75.34517664842485,21.205321620896477,3220.046154837652,normal
2098.887478917864,3.883341191216102,73.83838557600062,112.53448835529802,394.543216196372,58.01663530225525,15.62888551210096,4.0810989355780425,2.3907988539657694,46.98085634782149,57.97118202313039,0.6955958355820053,823.5142540525686,normal
2628.0632243142054,3.2123613537611573,122.74751034365646,178.78035312244154,491.2824664663613,69.90188204650148,19.961230229248255,4.167755344380624,3.030727869802405,86.01203179902652,83.99189103143044,34.91423268440924,2325.8232962461534,normal
1663.6436953920656,3.8064988051509814,80.332409415721,127.11336610621717,401.5355636781386,46.013675787879585,15.526607737782061,4.0952739441827575,2.6851498267864717,48.00470633564933,37.95102592996632,9.284919634944618,4095.395719805237,normal
2581.1735821168963,3.6142241818385084,83.88299145884831,142.71805321999366,431.60304085023677,68.53927962699255,18.83797124824496,3.888858982518275,3.372970815063568,73.41718454902517,81.83340526628051,0.9171772752161873,3592.851138976896,normal
1859.9020751635587,3.7500398507806754,101.43435909837504,145.11537811244514,432.5482516481574,51.75207479808613,16.327821738561283,4.183462058324409,2.662483335438035,56.650224201948745,46.709244473236105,25.489846166319168,2109.1125763934083,normal
2646.4784977552813,3.2792220478810092,113.54199170603256,169.2499801647426,473.3830072513951,69.13520950152616,20.768231914911738,3.946758776060843,3.129472114355332,88.36940250628903,87.5021205874406,22.70746954532028,5937.1792285190395,normal
2365.755760722425,3.331072276200062,110.01395916421585,164.10799282473934,446.4926588475738,63.817163512719254,17.523917225188487,4.042446942199492,2.6488142640848236,61.690984190566056,70.55202923693633,31.550707427266662,1676.716817519471,normal
2452.8871736281462,3.5595438930620915,83.83065224507013,133.73805284282105,435.5630586956416,66.18765596082804,18.171276984650703,3.9645209499990632,3.1199347265987276,71.08856829422413,73.87004151595504,1.9128598824921572,529.4732690159386,normal
1482.3426939104218,3.638089286349796,102.83785285609119,146.28243442615266,422.2109061810799,42.199540629885185,14.694758209000419,4.02208697611781,2.3804661121092106,35.49579196323696,32.11558509001852,37.12516987041,6436.618692586251,normal
2308.6075260924954,3.4184223850976085,99.17031725805417,152.63914196567634,448.5854689977102,62.40792200397913,18.33617914112467,3.996531139083047,3.0339990064783393,70.34265435961726,70.05114483134903,15.994487491546364,3774.3133376945552,normal
1989.1717036260966,3.821208710547244,70.22665524141412,114.86522287191114,398.5540071034242,52.80304917251633,16.011515629547777,4.057335363397702,2.6474790047851435,48.39039148812644,52.46413719166396,-1.7657918299542676,4532.211309754624,normal
2485.718404291306,3.135858378226417,100.00415702582079,154.1726342778057,455.4238591431923,65.68413420802423,19.801910278915667,4.086569069099206,3.2403052944019493,80.1249212793825,80.26740582484484,12.460539438024238,6380.421120764344,normal
2471.2229854928555,3.3349111256124218,117.30128847049696,163.82918762936737,465.0961819581779,65.1645193032692,18.57813781904648,3.9168577251909786,3.2223539669295818,71.95161956045973,76.30641831328137,31.858025113937426,1517.8740502605658,normal
2519.8018955855237,3.2022716529157274,122.75728972544599,178.5420572082631,487.8343391884442,67.64816723549335,20.43075339254372,3.8542624562013064,3.6426730015856927,94.61741134758475,76.31954454511298,33.81476787187182,518.0377974495202,normal
2279.1915413291827,3.4990295596696415,101.550669388109,150.39553986313595,453.5315522386092,60.473980948290794,17.989763840839874,4.014542588812338,2.9714514666092224,69.80706365739256,63.464032520773856,20.25327650031443,369.31467337597235,normal
2011.8081392817612,3.6298410204207188,95.74852915413138,136.1660230679927,406.7357917142948,55.35801667682069,14.211648806548197,4.11717979534546,2.093101284106257,37.510196069829604,49.79315163798795,26.304972325397433,457.88821552800175,normal
2155.5343374157483,3.5690184618043466,95.25387876383438,159.09454410035556,441.0849601556279,58.68720675125575,17.330136672324834,3.97443055462633,2.983116651913072,61.8091118341451,64.61208072457447,17.764203607272034,6250.81994441897,normal
2643.6390374598413,3.403050355204844,85.79353174224299,136.56764209789134,438.132810341807,70.77253109574485,18.305249793287913,3.979890759835422,3.089241938304001,70.74612353054331,83.29989979359111,3.257133428987954,450.4754514054494,normal
1667.8259184134529,3.9959998879710743,68.02193005743251,113.17975142970121,380.61034684961766,46.792881094770976,14.37043697110722,4.1229089067418325,2.468711204784554,38.68909667273901,36.85274055186124,-0.8262627941406324,3796.75848643184,normal
2723.9834958814727,3.3485240209852956,109.69905800614342,156.17315364823708,466.098825916963,71.19152483189939,19.64809895017273,4.146905504695265,3.3298873210314963,80.47091140674608,85.59551102213449,20.40630364412481,355.25705419015867,normal
1901.8700958302634,3.866371735819288,90.41310090577008,141.10461575537892,410.55247282019235,52.59906158715775,15.51984711279785,4.049805370965546,2.742132538662204,41.379670207538055,50.66967929014879,19.16813418711287,5408.724190830235,normal
1842.0817994596491,3.860582486568848,90.43996337319068,137.50253620374986,411.61593602883295,51.04153285487562,15.717916463173715,4.241478587832567,2.6549658889458274,41.843958884012956,48.196808120757325,19.958983975486912,5258.115508718125,normal
2176.264715687601,3.6011311479283106,100.49114583267098,150.7691609694767,443.3264822891303,58.55536367584781,17.32089881043516,4.070987364956282,2.8255021475342073,61.089912435094746,61.50006634234158,23.848583395044233,1878.503190530675,normal
1565.3910900926355,3.8763343882592705,78.02355718684022,124.6892609070163,389.569808633862,42.86614692921034,14.186823738276782,4.078029973773286,2.081081920174043,31.234753087219268,34.60073033488015,14.448726417612974,5985.325086883809,normal
2010.6335546932837,3.7106464335982126,103.12035959042781,156.42284152954514,426.6360464835906,54.160914995163495,15.487258331458474,4.153216034712322,2.5653338497224403,39.576287722311456,56.516962714327136,37.24326887590911,6080.568595942264,normal
1811.9916376248877,3.5472179749464123,104.60185442248418,152.29602934659258,442.6947799368126,50.713842430738495,17.096229356739833,4.101927795637454,2.6906504890300904,67.80373541201762,41.05257244402207,27.232866117429822,526.4996930057616,normal
2697.145699041682,2.8956404283341795,126.1558924855763,191.05545616838575,489.7035652283913,68.12809236203304,20.809721585671895,3.9819294876911986,3.1553107351842913,96.25238029736182,86.54238622274588,30.26366720956498,6478.213142431146,normal
2082.266692389678,3.851615012366259,81.61265435348224,131.2462800274983,413.49879952821357,55.440862509647225,16.242045246697916,4.097748685637008,2.6053689838892007,47.55321924466747,55.47442645263528,10.316320644792263,3912.747034946745,normal
1670.847965695032,3.538794887405692,104.36817304806806,143.49335580507238,423.7678556052735,47.11279181893693,14.98205783239154,4.134115953421657,2.2892577956226408,46.288819836190456,35.78166415963107,34.34840414837196,1812.1786415482723,normal
2475.137932730332,3.2164037572906015,101.80811416836323,153.31956388703304,451.93915111014593,66.37539796433096,19.85499843720148,3.9926042968873325,3.2018058863584464,82.16750470283836,76.5487442669179,12.620656006598146,1973.5316003065284,normal
2055.638604192554,3.746401444373447,88.45561710076342,137.62142104024215,424.3063172653962,56.21163110561239,18.187809569070165,3.932472821347107,2.998829479607219,71.70778507432209,54.90062406079229,9.17077726725756,2215.662094107574,normal
2350.9335855013187,3.4539474561471932,88.45786596560666,140.00072942426004,434.9261313215448,61.563642441016164,18.049531199783246,4.147424205214512,2.9996818632779862,68.08287575724792,72.08808512935774,7.085316040808199,4823.038542216813,normal
2225.576541684266,3.4087300050850393,108.2249768381447,165.3267306581038,458.15796175949225,57.91159011227568,18.571671944690856,4.015714260217839,2.744542782228924,72.34315042077094,65.42145474720205,27.39643946001048,5514.92312856887,normal
2081.986434737251,3.7302948433562855,95.53011537398523,140.85264114918863,423.76798088212706,56.89475338465135,15.740065843456735,4.247400211888795,2.749119814211432,46.12341154728978,55.38800500876272,23.236843133425744,437.310401255276,normal
2319.865437554074,3.617141483922358,92.66717062436155,144.377056103808,438.9444920736569,61.88698911167048,18.07407830426053,4.059960210735511,2.918275014859871,73.85870231681298,66.48086025025214,10.098319828790654,1086.9770386173811,normal
2054.7535749977624,3.638690998030472,98.0815691074141,140.97250856838545,436.618149649036,53.510452585987466,17.877962085073968,4.118113550034736,2.999535495297607,64.19319864900262,56.10850278914143,16.845466153518633,6161.553229052818,normal
2267.3762987882897,3.9694606254502975,74.3022334004098,124.40801270426917,407.65191584820985,61.448607591102935,15.865556779423365,4.082391400278079,2.7990161484084948,47.44968714539938,62.92352105798784,2.090394045296978,1256.2325773006137,normal
2506.4034142842115,3.201919942326377,96.39153649998175,143.60364722836718,447.3114204428249,65.21456840135875,20.553024398991074,3.877082563331008,3.2845894028666964,92.05489926788916,76.54562790802981,4.965169342557441,3785.016488378387,normal
2600.9388226646433,3.0274576172955254,116.37934651233816,175.890647196521,486.4362541741431,67.8338166893545,20.638472458950076,4.114126456597681,3.1747344710741734,93.26494069927561,83.36173340163589,23.913602972624446,4625.9036136589175,normal
1619.4771549808963,3.966629771522343,79.43869128325086,121.13578447483452,382.2900478160886,46.668114019173096,12.087543051833201,4.102401052941674,2.23635871737372,16.796846324097412,33.791624823375905,18.287566235387718,2125.581960876537,normal
2237.180729201919,3.8437215839743066,98.32806553519332,143.89674979838688,432.8834428447451,61.194262486153185,15.972901455118231,4.023243273330902,2.642469499114436,44.561022558058674,64.41449359026545,25.673137539020864,1806.9981540260972,normal
2330.593773891216,3.550666685259859,88.86161759739367,137.54599203482763,423.60989407349786,63.489097738232815,17.208591443580776,4.063199807816184,2.8734708551977723,64.93510011884786,69.00893729679295,7.072980100603678,1300.8947071305636,normal
1513.5916026596285,3.7570113519589703,99.90114849498903,148.66364703826267,395.874250790051,42.9478215831126,13.536331429217856,4.136995142360009,2.159103609286267,27.691028558114994,32.51829534007771,34.9722365617643,5976.39016516236,normal
1609.5525161979997,3.455335599022538,105.8588624737114,146.7825138081354,433.0645057387591,46.94407300001361,15.304335902916788,3.996903475667968,2.134994076827873,47.43303365107527,37.622163945753826,35.5879983229461,3578.3964317532973,normal
2274.378414641836,3.4423685283014698,103.46664485830348,152.75194873611312,443.7564035249678,60.72584585208935,17.568802241241563,4.1741963520329985,2.867183654031799,65.98964688758497,68.29349932368451,22.06116525171459,5565.79186617719,normal
2090.7452068089146,3.538405928325468,92.06679341220537,145.05078609795996,428.6889028794031,57.461905710844626,17.539568850026996,3.986247843637972,2.606543728547105,63.897887675594404,59.63672916460827,13.278074524030208,4199.185631194096,normal
1770.2584105961637,3.865505345832753,92.44497337156551,140.25378914172848,414.735263236561,49.62943508234741,15.216772409718242,4.128756069177351,2.323456642097605,40.475086348035894,45.09291369320326,23.961952101205743,5279.839308730658,normal
2473.8070825745167,3.3857583907485207,90.72914029658719,145.1295058991069,439.0316930619616,64.47415600084523,18.484259373969376,4.173605642524126,3.060811238059418,70.1288715113176,78.5210120898848,7.414928123576469,5990.652498544022,normal
1920.043047504804,3.727575720243081,80.70004672889733,128.7336572680542,419.555292999167,53.501730714323486,16.9773713248784,4.200075696214859,2.5932735578500883,58.93642999881009,50.39412472887598,4.554099834810005,2976.932647080221,normal
2062.387362480889,3.7985396418650157,94.2020491948738,142.90207333211293,416.2389833678555,56.70689548140373,14.33080352271785,4.204332270955216,2.440631534661132,31.614684182022874,56.650174228990565,26.667124290841564,3152.0111466339595,normal
2019.177061719642,3.8403238728581806,76.86118480680705,119.97572209813954,413.33195205012373,54.872466560640135,16.415311998500123,4.047871853762963,2.413130151900272,55.86219544739045,55.27876523674165,0.18163931997737248,4870.563440556685,normal
2270.928305237513,3.70090238906989,76.30898328111115,117.87000340180646,413.4406311429364,61.58020933112864,17.43734270213344,3.996530925726815,2.855620472672866,60.61425935955659,67.18764600657788,-3.293800244972683,1869.2431865704357,normal
2364.251586145017,3.319187046709167,107.25097186137376,160.53901427905095,456.3091563565997,64.47095864667551,18.31569206885129,3.9787230820660278,2.9807242307374655,75.11011196348234,70.7952414799228,22.838001505261023,1934.5313425813295,normal
1741.1469973974586,4.070886748765438,94.9620705688807,138.4226027077305,404.43888651268804,49.35827055798679,13.383205174730657,4.192937533373157,1.9702330357008089,24.56477839332287,39.61042256594627,32.38213143852357,1388.5455620948476,normal
2373.8605053817496,3.509345842376053,95.24316009769855,148.1061848388828,443.14177926633096,63.181200246471384,19.262824426535836,3.8630081919171833,3.0413090436726544,78.91578314260964,73.8761658606684,9.267161802179697,5913.145744234013,normal
2363.7038635342915,3.382192532570492,96.87463654766039,150.21083446292155,451.01581629118516,64.32931106256035,18.257281826443112,4.006840865268558,3.1028858607035845,73.49832084026656,69.64432460244615,13.079314812975996,1524.7462491829529,normal
1846.478803402509,3.784419136928797,98.90466069121969,137.53559726913613,407.59737619508354,51.45998054162119,14.255844053935983,3.992270857406946,2.468802709436741,32.35107526572128,43.34213703645032,31.907241750163216,640.3853715972263,normal
2085.4880124510255,3.2955255740030545,115.44923329978607,166.96864007679218,449.0707494629484,56.69144423655574,17.549138617268593,4.0482313894277,2.860906639428225,64.77684972838344,58.39599683391501,37.9298759341593,3125.777813173198,normal
2007.111705259473,3.615863132600108,103.82576616350619,155.58752005716065,435.5653236036541,53.04254016006538,17.54989520533138,4.017914643082917,2.8403672393333053,60.10124655462248,54.31365248261566,25.042202996962736,6469.934249224911,normal
2139.134642548243,3.676625693210622,79.2370842340923,134.4157871565007,410.0456289535482,57.26828013740528,17.43144773373534,4.129832393047606,2.624234666731184,61.421599313454166,62.69772333162449,2.4018851046281178,5937.508874839189,normal
